# GPS drift 5-minute recording
# start_unix=1778582036
host_elapsed_s,status,samples,lat,lon,alt_m,sat,hdop,drift_m,east_m,north_m,avg_m,rms_m,max_m,fix_age_ms,raw
20.359,TRACK,536,22.786193667,120.269680000,34.40,12,0.64,1.332,1.247,0.470,2.082,2.486,4.726,1145,"status=TRACK samples=536 drift=1.332m east=1.247m north=0.470m avg=2.082m rms=2.486m max=4.726m lat=22.786193667 lon=120.269680000 sat=12 hdop=0.64 alt=34.40m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=1145"
20.469,TRACK,536,22.786193667,120.269680000,34.40,12,0.64,1.332,1.247,0.470,2.082,2.486,4.726,1245,"status=TRACK samples=536 drift=1.332m east=1.247m north=0.470m avg=2.082m rms=2.486m max=4.726m lat=22.786193667 lon=120.269680000 sat=12 hdop=0.64 alt=34.40m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=1245"
20.568,TRACK,536,22.786193667,120.269680000,34.40,12,0.64,1.332,1.247,0.470,2.082,2.486,4.726,1345,"status=TRACK samples=536 drift=1.332m east=1.247m north=0.470m avg=2.082m rms=2.486m max=4.726m lat=22.786193667 lon=120.269680000 sat=12 hdop=0.64 alt=34.40m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=1345"
20.667,TRACK,536,22.786193667,120.269680000,34.40,12,0.64,1.332,1.247,0.470,2.082,2.486,4.726,1445,"status=TRACK samples=536 drift=1.332m east=1.247m north=0.470m avg=2.082m rms=2.486m max=4.726m lat=22.786193667 lon=120.269680000 sat=12 hdop=0.64 alt=34.40m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=1445"
20.768,TRACK,536,22.786193667,120.269680000,34.40,12,0.64,1.332,1.247,0.470,2.082,2.486,4.726,1545,"status=TRACK samples=536 drift=1.332m east=1.247m north=0.470m avg=2.082m rms=2.486m max=4.726m lat=22.786193667 lon=120.269680000 sat=12 hdop=0.64 alt=34.40m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=1545"
20.864,TRACK,536,22.786193667,120.269680000,34.40,12,0.64,1.332,1.247,0.470,2.082,2.486,4.726,1645,"status=TRACK samples=536 drift=1.332m east=1.247m north=0.470m avg=2.082m rms=2.486m max=4.726m lat=22.786193667 lon=120.269680000 sat=12 hdop=0.64 alt=34.40m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=1645"
20.959,TRACK,536,22.786193667,120.269680000,34.40,12,0.64,1.332,1.247,0.470,2.082,2.486,4.726,1745,"status=TRACK samples=536 drift=1.332m east=1.247m north=0.470m avg=2.082m rms=2.486m max=4.726m lat=22.786193667 lon=120.269680000 sat=12 hdop=0.64 alt=34.40m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=1745"
21.064,TRACK,536,22.786193667,120.269680000,34.40,12,0.64,1.332,1.247,0.470,2.082,2.486,4.726,1845,"status=TRACK samples=536 drift=1.332m east=1.247m north=0.470m avg=2.082m rms=2.486m max=4.726m lat=22.786193667 lon=120.269680000 sat=12 hdop=0.64 alt=34.40m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=1845"
21.161,TRACK,537,22.786193333,120.269679500,34.10,12,0.59,1.272,1.196,0.433,2.081,2.484,4.726,78,"status=TRACK samples=537 drift=1.272m east=1.196m north=0.433m avg=2.081m rms=2.484m max=4.726m lat=22.786193333 lon=120.269679500 sat=12 hdop=0.59 alt=34.10m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=78"
21.259,TRACK,539,22.786193333,120.269679500,34.10,12,0.59,1.272,1.196,0.433,2.078,2.481,4.726,53,"status=TRACK samples=539 drift=1.272m east=1.196m north=0.433m avg=2.078m rms=2.481m max=4.726m lat=22.786193333 lon=120.269679500 sat=12 hdop=0.59 alt=34.10m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=53"
21.369,TRACK,541,22.786193333,120.269679333,34.10,12,0.59,1.255,1.179,0.433,2.075,2.477,4.726,51,"status=TRACK samples=541 drift=1.255m east=1.179m north=0.433m avg=2.075m rms=2.477m max=4.726m lat=22.786193333 lon=120.269679333 sat=12 hdop=0.59 alt=34.10m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=51"
21.465,TRACK,542,22.786193333,120.269679333,34.10,12,0.59,1.255,1.179,0.433,2.073,2.476,4.726,23,"status=TRACK samples=542 drift=1.255m east=1.179m north=0.433m avg=2.073m rms=2.476m max=4.726m lat=22.786193333 lon=120.269679333 sat=12 hdop=0.59 alt=34.10m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=23"
21.564,TRACK,543,22.786193333,120.269679333,34.10,12,0.59,1.255,1.179,0.433,2.072,2.474,4.726,86,"status=TRACK samples=543 drift=1.255m east=1.179m north=0.433m avg=2.072m rms=2.474m max=4.726m lat=22.786193333 lon=120.269679333 sat=12 hdop=0.59 alt=34.10m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=86"
21.664,TRACK,545,22.786193333,120.269679167,34.10,12,0.59,1.239,1.162,0.433,2.069,2.470,4.726,39,"status=TRACK samples=545 drift=1.239m east=1.162m north=0.433m avg=2.069m rms=2.470m max=4.726m lat=22.786193333 lon=120.269679167 sat=12 hdop=0.59 alt=34.10m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=39"
21.763,TRACK,546,22.786193333,120.269679167,34.10,12,0.59,1.239,1.162,0.433,2.067,2.469,4.726,73,"status=TRACK samples=546 drift=1.239m east=1.162m north=0.433m avg=2.067m rms=2.469m max=4.726m lat=22.786193333 lon=120.269679167 sat=12 hdop=0.59 alt=34.10m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=73"
21.860,TRACK,548,22.786193333,120.269679167,34.10,12,0.59,1.239,1.162,0.433,2.064,2.465,4.726,20,"status=TRACK samples=548 drift=1.239m east=1.162m north=0.433m avg=2.064m rms=2.465m max=4.726m lat=22.786193333 lon=120.269679167 sat=12 hdop=0.59 alt=34.10m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=20"
21.970,TRACK,550,22.786193333,120.269679000,34.10,12,0.59,1.223,1.144,0.433,2.061,2.462,4.726,18,"status=TRACK samples=550 drift=1.223m east=1.144m north=0.433m avg=2.061m rms=2.462m max=4.726m lat=22.786193333 lon=120.269679000 sat=12 hdop=0.59 alt=34.10m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=18"
22.067,TRACK,550,22.786193333,120.269679000,34.10,12,0.59,1.223,1.144,0.433,2.061,2.462,4.726,118,"status=TRACK samples=550 drift=1.223m east=1.144m north=0.433m avg=2.061m rms=2.462m max=4.726m lat=22.786193333 lon=120.269679000 sat=12 hdop=0.59 alt=34.10m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=118"
22.166,TRACK,552,22.786193167,120.269679000,34.10,12,0.59,1.217,1.144,0.414,2.058,2.459,4.726,66,"status=TRACK samples=552 drift=1.217m east=1.144m north=0.414m avg=2.058m rms=2.459m max=4.726m lat=22.786193167 lon=120.269679000 sat=12 hdop=0.59 alt=34.10m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=66"
22.263,TRACK,554,22.786193167,120.269679000,34.10,12,0.59,1.217,1.144,0.414,2.055,2.455,4.726,22,"status=TRACK samples=554 drift=1.217m east=1.144m north=0.414m avg=2.055m rms=2.455m max=4.726m lat=22.786193167 lon=120.269679000 sat=12 hdop=0.59 alt=34.10m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=22"
22.363,TRACK,556,22.786193167,120.269679000,34.10,12,0.59,1.217,1.144,0.414,2.052,2.452,4.726,20,"status=TRACK samples=556 drift=1.217m east=1.144m north=0.414m avg=2.052m rms=2.452m max=4.726m lat=22.786193167 lon=120.269679000 sat=12 hdop=0.59 alt=34.10m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=20"
22.459,TRACK,557,22.786193167,120.269678833,34.10,12,0.59,1.201,1.127,0.414,2.050,2.450,4.726,4,"status=TRACK samples=557 drift=1.201m east=1.127m north=0.414m avg=2.050m rms=2.450m max=4.726m lat=22.786193167 lon=120.269678833 sat=12 hdop=0.59 alt=34.10m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=4"
22.566,TRACK,558,22.786193167,120.269678833,34.00,12,0.59,1.201,1.127,0.414,2.049,2.449,4.726,76,"status=TRACK samples=558 drift=1.201m east=1.127m north=0.414m avg=2.049m rms=2.449m max=4.726m lat=22.786193167 lon=120.269678833 sat=12 hdop=0.59 alt=34.00m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=76"
22.662,TRACK,560,22.786193167,120.269678833,34.00,12,0.59,1.201,1.127,0.414,2.046,2.445,4.726,20,"status=TRACK samples=560 drift=1.201m east=1.127m north=0.414m avg=2.046m rms=2.445m max=4.726m lat=22.786193167 lon=120.269678833 sat=12 hdop=0.59 alt=34.00m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=20"
22.763,TRACK,562,22.786193000,120.269679000,33.90,12,0.59,1.211,1.144,0.395,2.043,2.442,4.726,14,"status=TRACK samples=562 drift=1.211m east=1.144m north=0.395m avg=2.043m rms=2.442m max=4.726m lat=22.786193000 lon=120.269679000 sat=12 hdop=0.59 alt=33.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=14"
22.863,TRACK,564,22.786193000,120.269679000,33.90,12,0.60,1.211,1.144,0.395,2.040,2.439,4.726,20,"status=TRACK samples=564 drift=1.211m east=1.144m north=0.395m avg=2.040m rms=2.439m max=4.726m lat=22.786193000 lon=120.269679000 sat=12 hdop=0.60 alt=33.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=20"
22.960,TRACK,566,22.786193000,120.269678833,33.90,12,0.59,1.195,1.127,0.395,2.037,2.435,4.726,14,"status=TRACK samples=566 drift=1.195m east=1.127m north=0.395m avg=2.037m rms=2.435m max=4.726m lat=22.786193000 lon=120.269678833 sat=12 hdop=0.59 alt=33.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=14"
23.059,TRACK,566,22.786193000,120.269678833,33.90,12,0.59,1.195,1.127,0.395,2.037,2.435,4.726,114,"status=TRACK samples=566 drift=1.195m east=1.127m north=0.395m avg=2.037m rms=2.435m max=4.726m lat=22.786193000 lon=120.269678833 sat=12 hdop=0.59 alt=33.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=114"
23.168,TRACK,568,22.786193000,120.269678833,33.90,12,0.59,1.195,1.127,0.395,2.034,2.432,4.726,50,"status=TRACK samples=568 drift=1.195m east=1.127m north=0.395m avg=2.034m rms=2.432m max=4.726m lat=22.786193000 lon=120.269678833 sat=12 hdop=0.59 alt=33.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=50"
23.264,TRACK,570,22.786193000,120.269678667,33.90,12,0.60,1.179,1.110,0.395,2.031,2.429,4.726,6,"status=TRACK samples=570 drift=1.179m east=1.110m north=0.395m avg=2.031m rms=2.429m max=4.726m lat=22.786193000 lon=120.269678667 sat=12 hdop=0.60 alt=33.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=6"
23.362,TRACK,571,22.786193000,120.269678667,33.90,12,0.60,1.179,1.110,0.395,2.030,2.427,4.726,31,"status=TRACK samples=571 drift=1.179m east=1.110m north=0.395m avg=2.030m rms=2.427m max=4.726m lat=22.786193000 lon=120.269678667 sat=12 hdop=0.60 alt=33.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=31"
23.458,TRACK,571,22.786193000,120.269678667,33.90,12,0.60,1.179,1.110,0.395,2.030,2.427,4.726,131,"status=TRACK samples=571 drift=1.179m east=1.110m north=0.395m avg=2.030m rms=2.427m max=4.726m lat=22.786193000 lon=120.269678667 sat=12 hdop=0.60 alt=33.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=131"
23.571,TRACK,573,22.786193000,120.269678667,33.90,12,0.60,1.179,1.110,0.395,2.027,2.424,4.726,58,"status=TRACK samples=573 drift=1.179m east=1.110m north=0.395m avg=2.027m rms=2.424m max=4.726m lat=22.786193000 lon=120.269678667 sat=12 hdop=0.60 alt=33.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=58"
23.668,TRACK,573,22.786193000,120.269678667,33.90,12,0.60,1.179,1.110,0.395,2.027,2.424,4.726,158,"status=TRACK samples=573 drift=1.179m east=1.110m north=0.395m avg=2.027m rms=2.424m max=4.726m lat=22.786193000 lon=120.269678667 sat=12 hdop=0.60 alt=33.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=158"
23.769,TRACK,573,22.786193000,120.269678667,33.90,12,0.60,1.179,1.110,0.395,2.027,2.424,4.726,258,"status=TRACK samples=573 drift=1.179m east=1.110m north=0.395m avg=2.027m rms=2.424m max=4.726m lat=22.786193000 lon=120.269678667 sat=12 hdop=0.60 alt=33.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=258"
23.867,TRACK,575,22.786192833,120.269678333,33.90,12,0.60,1.140,1.076,0.377,2.023,2.421,4.726,18,"status=TRACK samples=575 drift=1.140m east=1.076m north=0.377m avg=2.023m rms=2.421m max=4.726m lat=22.786192833 lon=120.269678333 sat=12 hdop=0.60 alt=33.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=18"
23.963,TRACK,575,22.786192833,120.269678333,33.90,12,0.60,1.140,1.076,0.377,2.023,2.421,4.726,118,"status=TRACK samples=575 drift=1.140m east=1.076m north=0.377m avg=2.023m rms=2.421m max=4.726m lat=22.786192833 lon=120.269678333 sat=12 hdop=0.60 alt=33.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=118"
24.061,TRACK,575,22.786192833,120.269678333,33.90,12,0.60,1.140,1.076,0.377,2.023,2.421,4.726,218,"status=TRACK samples=575 drift=1.140m east=1.076m north=0.377m avg=2.023m rms=2.421m max=4.726m lat=22.786192833 lon=120.269678333 sat=12 hdop=0.60 alt=33.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=218"
24.161,TRACK,575,22.786192833,120.269678333,33.90,12,0.60,1.140,1.076,0.377,2.023,2.421,4.726,318,"status=TRACK samples=575 drift=1.140m east=1.076m north=0.377m avg=2.023m rms=2.421m max=4.726m lat=22.786192833 lon=120.269678333 sat=12 hdop=0.60 alt=33.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=318"
24.261,TRACK,575,22.786192833,120.269678333,33.90,12,0.60,1.140,1.076,0.377,2.023,2.421,4.726,418,"status=TRACK samples=575 drift=1.140m east=1.076m north=0.377m avg=2.023m rms=2.421m max=4.726m lat=22.786192833 lon=120.269678333 sat=12 hdop=0.60 alt=33.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=418"
24.368,TRACK,575,22.786192833,120.269678333,33.90,12,0.60,1.140,1.076,0.377,2.023,2.421,4.726,518,"status=TRACK samples=575 drift=1.140m east=1.076m north=0.377m avg=2.023m rms=2.421m max=4.726m lat=22.786192833 lon=120.269678333 sat=12 hdop=0.60 alt=33.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=518"
24.465,TRACK,575,22.786192833,120.269678333,33.90,12,0.60,1.140,1.076,0.377,2.023,2.421,4.726,618,"status=TRACK samples=575 drift=1.140m east=1.076m north=0.377m avg=2.023m rms=2.421m max=4.726m lat=22.786192833 lon=120.269678333 sat=12 hdop=0.60 alt=33.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=618"
24.562,TRACK,575,22.786192833,120.269678333,33.90,12,0.60,1.140,1.076,0.377,2.023,2.421,4.726,718,"status=TRACK samples=575 drift=1.140m east=1.076m north=0.377m avg=2.023m rms=2.421m max=4.726m lat=22.786192833 lon=120.269678333 sat=12 hdop=0.60 alt=33.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=718"
24.663,TRACK,575,22.786192833,120.269678333,33.90,12,0.60,1.140,1.076,0.377,2.023,2.421,4.726,818,"status=TRACK samples=575 drift=1.140m east=1.076m north=0.377m avg=2.023m rms=2.421m max=4.726m lat=22.786192833 lon=120.269678333 sat=12 hdop=0.60 alt=33.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=818"
24.764,TRACK,575,22.786192833,120.269678333,33.90,12,0.60,1.140,1.076,0.377,2.023,2.421,4.726,918,"status=TRACK samples=575 drift=1.140m east=1.076m north=0.377m avg=2.023m rms=2.421m max=4.726m lat=22.786192833 lon=120.269678333 sat=12 hdop=0.60 alt=33.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=918"
24.863,TRACK,576,22.786192500,120.269678333,33.90,12,0.60,1.128,1.076,0.340,2.022,2.419,4.726,26,"status=TRACK samples=576 drift=1.128m east=1.076m north=0.340m avg=2.022m rms=2.419m max=4.726m lat=22.786192500 lon=120.269678333 sat=12 hdop=0.60 alt=33.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=26"
25.008,TRACK,578,22.786192500,120.269678167,33.70,12,0.59,1.112,1.059,0.340,2.019,2.416,4.726,20,"status=TRACK samples=578 drift=1.112m east=1.059m north=0.340m avg=2.019m rms=2.416m max=4.726m lat=22.786192500 lon=120.269678167 sat=12 hdop=0.59 alt=33.70m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=20"
25.067,TRACK,579,22.786192500,120.269678167,33.70,12,0.59,1.112,1.059,0.340,2.017,2.414,4.726,86,"status=TRACK samples=579 drift=1.112m east=1.059m north=0.340m avg=2.017m rms=2.414m max=4.726m lat=22.786192500 lon=120.269678167 sat=12 hdop=0.59 alt=33.70m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=86"
25.164,TRACK,581,22.786192500,120.269678167,33.70,12,0.58,1.112,1.059,0.340,2.014,2.411,4.726,28,"status=TRACK samples=581 drift=1.112m east=1.059m north=0.340m avg=2.014m rms=2.411m max=4.726m lat=22.786192500 lon=120.269678167 sat=12 hdop=0.58 alt=33.70m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=28"
25.263,TRACK,581,22.786192500,120.269678167,33.70,12,0.58,1.112,1.059,0.340,2.014,2.411,4.726,128,"status=TRACK samples=581 drift=1.112m east=1.059m north=0.340m avg=2.014m rms=2.411m max=4.726m lat=22.786192500 lon=120.269678167 sat=12 hdop=0.58 alt=33.70m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=128"
25.363,TRACK,581,22.786192500,120.269678167,33.70,12,0.58,1.112,1.059,0.340,2.014,2.411,4.726,228,"status=TRACK samples=581 drift=1.112m east=1.059m north=0.340m avg=2.014m rms=2.411m max=4.726m lat=22.786192500 lon=120.269678167 sat=12 hdop=0.58 alt=33.70m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=228"
25.461,TRACK,581,22.786192500,120.269678167,33.70,12,0.58,1.112,1.059,0.340,2.014,2.411,4.726,328,"status=TRACK samples=581 drift=1.112m east=1.059m north=0.340m avg=2.014m rms=2.411m max=4.726m lat=22.786192500 lon=120.269678167 sat=12 hdop=0.58 alt=33.70m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=328"
25.570,TRACK,581,22.786192500,120.269678167,33.70,12,0.58,1.112,1.059,0.340,2.014,2.411,4.726,428,"status=TRACK samples=581 drift=1.112m east=1.059m north=0.340m avg=2.014m rms=2.411m max=4.726m lat=22.786192500 lon=120.269678167 sat=12 hdop=0.58 alt=33.70m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=428"
25.665,TRACK,581,22.786192500,120.269678167,33.70,12,0.58,1.112,1.059,0.340,2.014,2.411,4.726,528,"status=TRACK samples=581 drift=1.112m east=1.059m north=0.340m avg=2.014m rms=2.411m max=4.726m lat=22.786192500 lon=120.269678167 sat=12 hdop=0.58 alt=33.70m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=528"
25.759,TRACK,581,22.786192500,120.269678167,33.70,12,0.58,1.112,1.059,0.340,2.014,2.411,4.726,628,"status=TRACK samples=581 drift=1.112m east=1.059m north=0.340m avg=2.014m rms=2.411m max=4.726m lat=22.786192500 lon=120.269678167 sat=12 hdop=0.58 alt=33.70m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=628"
25.868,TRACK,581,22.786192500,120.269678167,33.70,12,0.58,1.112,1.059,0.340,2.014,2.411,4.726,728,"status=TRACK samples=581 drift=1.112m east=1.059m north=0.340m avg=2.014m rms=2.411m max=4.726m lat=22.786192500 lon=120.269678167 sat=12 hdop=0.58 alt=33.70m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=728"
25.964,TRACK,582,22.786192500,120.269678000,33.60,12,0.57,1.096,1.042,0.340,2.013,2.409,4.726,86,"status=TRACK samples=582 drift=1.096m east=1.042m north=0.340m avg=2.013m rms=2.409m max=4.726m lat=22.786192500 lon=120.269678000 sat=12 hdop=0.57 alt=33.60m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=86"
26.069,TRACK,583,22.786192333,120.269677833,33.60,12,0.57,1.074,1.025,0.321,2.011,2.408,4.726,86,"status=TRACK samples=583 drift=1.074m east=1.025m north=0.321m avg=2.011m rms=2.408m max=4.726m lat=22.786192333 lon=120.269677833 sat=12 hdop=0.57 alt=33.60m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=86"
26.166,TRACK,585,22.786192333,120.269677833,33.60,12,0.59,1.074,1.025,0.321,2.008,2.404,4.726,4,"status=TRACK samples=585 drift=1.074m east=1.025m north=0.321m avg=2.008m rms=2.404m max=4.726m lat=22.786192333 lon=120.269677833 sat=12 hdop=0.59 alt=33.60m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=4"
26.264,TRACK,586,22.786192333,120.269677833,33.60,12,0.59,1.074,1.025,0.321,2.006,2.403,4.726,26,"status=TRACK samples=586 drift=1.074m east=1.025m north=0.321m avg=2.006m rms=2.403m max=4.726m lat=22.786192333 lon=120.269677833 sat=12 hdop=0.59 alt=33.60m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=26"
26.363,TRACK,587,22.786192333,120.269677833,33.60,12,0.59,1.074,1.025,0.321,2.005,2.401,4.726,86,"status=TRACK samples=587 drift=1.074m east=1.025m north=0.321m avg=2.005m rms=2.401m max=4.726m lat=22.786192333 lon=120.269677833 sat=12 hdop=0.59 alt=33.60m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=86"
26.459,TRACK,588,22.786192333,120.269677833,33.60,12,0.59,1.074,1.025,0.321,2.003,2.399,4.726,5,"status=TRACK samples=588 drift=1.074m east=1.025m north=0.321m avg=2.003m rms=2.399m max=4.726m lat=22.786192333 lon=120.269677833 sat=12 hdop=0.59 alt=33.60m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=5"
26.567,TRACK,589,22.786192333,120.269677833,33.60,12,0.59,1.074,1.025,0.321,2.001,2.398,4.726,77,"status=TRACK samples=589 drift=1.074m east=1.025m north=0.321m avg=2.001m rms=2.398m max=4.726m lat=22.786192333 lon=120.269677833 sat=12 hdop=0.59 alt=33.60m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=77"
26.668,TRACK,591,22.786192333,120.269677833,33.60,12,0.59,1.074,1.025,0.321,1.998,2.395,4.726,12,"status=TRACK samples=591 drift=1.074m east=1.025m north=0.321m avg=1.998m rms=2.395m max=4.726m lat=22.786192333 lon=120.269677833 sat=12 hdop=0.59 alt=33.60m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=12"
26.765,TRACK,592,22.786192167,120.269677833,33.60,12,0.59,1.069,1.025,0.303,1.997,2.393,4.726,35,"status=TRACK samples=592 drift=1.069m east=1.025m north=0.303m avg=1.997m rms=2.393m max=4.726m lat=22.786192167 lon=120.269677833 sat=12 hdop=0.59 alt=33.60m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=35"
